"시도코드","시도명","번호","업소명","주소","전화번호","취급품목","addr_road","addr_jibun","zip_code","sgg_name","longitude","latitude","address_type","geo_grade","geo_query","geo_attempt"
"11","서울특별시","192","그린메디칼","서울특별시 은평구 갈현로 81, 501호 (역촌동, 그린빌딩)","02-354-6966","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 수동휠체어","서울 은평구 갈현로 81","서울 은평구 역촌동 54-8","03431","은평구","126.910304423213","37.6053085057319","ROAD_ADDR","A","서울특별시 은평구 갈현로 81, 501호 (역촌동, 그린빌딩)","1"
"11","서울특별시","191","금강기건메디컬","서울특별시 구로구 경인로20가길 5, 901동 9층 345호 (오류동, 하늘쉼빌딩)","02-2066-2036","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 전방보행차 | 후방보행차 | 수동휠체어","서울 구로구 경인로20가길 5","서울 구로구 오류동 54-5","08271","구로구","126.844131191934","37.4954461712563","ROAD_ADDR","A","서울특별시 구로구 경인로20가길 5, 901동 9층 345호 (오류동, 하늘쉼빌딩)","1"
"11","서울특별시","190","금강오픈케어","서울특별시 노원구 덕릉로 863, 1층 103호 (상계동, 동아태권도)","02-955-7650","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어","서울 노원구 덕릉로 863","서울 노원구 상계동 1369-5","01633","노원구","127.083562585782","37.6731859774157","ROAD_ADDR","A","서울특별시 노원구 덕릉로 863, 1층 103호 (상계동, 동아태권도)","1"
"11","서울특별시","189","꿈에그린재가노인복지센터","서울특별시 강서구 양천로26길 18, 2층 (방화동, 정곡빌딩)","02-6735-1123","전동휠체어(가군, 나군) | 의료용 스쿠터 | 수동휠체어","서울 강서구 양천로26길 18","서울 강서구 마곡동 1282","07592","강서구","126.817935470228","37.5727585403151","ROAD_ADDR","A","서울특별시 강서구 양천로26길 18, 2층 (방화동, 정곡빌딩)","1"
"11","서울특별시","188","노바의료기","서울특별시 영등포구 버드나루로 50, 101호 (영등포동2가, 리버타워오피스텔)","02-2638-0005","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 수동휠체어","서울 영등포구 버드나루로 50","서울 영등포구 영등포동2가 94-119","07248","영등포구","126.911136567367","37.5231765907002","ROAD_ADDR","A","서울특별시 영등포구 버드나루로 50, 101호 (영등포동2가, 리버타워오피스텔)","1"
"11","서울특별시","187","노바의료기","서울특별시 동작구 흑석로 102, 지하1층 11호 (흑석동, 중앙대학교병원)","02-825-2041","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방매트리스 | 수동휠체어","서울 동작구 흑석로 102","서울 동작구 흑석동 224-1","06973","동작구","126.960421779226","37.506038005044","ROAD_ADDR","A","서울특별시 동작구 흑석로 102, 지하1층 11호 (흑석동, 중앙대학교병원)","1"
"11","서울특별시","186","노원십자의료기상사","서울특별시 노원구 공릉로59길 28, 지층 8호 (하계동, 미성아파트)","02-971-2110","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어","서울 노원구 공릉로59길 28","서울 노원구 하계동 280","01829","노원구","127.06966018842","37.6342325628683","ROAD_ADDR","A","서울특별시 노원구 공릉로59길 28, 지층 8호 (하계동, 미성아파트)","1"
"11","서울특별시","185","누리케어","서울특별시 중랑구 용마산로116길 6, 311호 (망우동, 아름빌딩)","02-948-1893","전동휠체어(가군, 나군) | 의료용 스쿠터 | 수동휠체어","서울 중랑구 용마산로116길 6","서울 중랑구 망우동 364-50","02176","중랑구","127.10089597197","37.599168043817","ROAD_ADDR","A","서울특별시 중랑구 용마산로116길 6, 311호 (망우동, 아름빌딩)","1"
"11","서울특별시","184","뉴코리아케어","서울특별시 강서구 공항대로41길 66, B1층 103호 (등촌동, 세신등촌종합상가)","010-4184-8323","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 수동휠체어","서울 강서구 공항대로41길 66","서울 강서구 등촌동 698-1","07587","강서구","126.846579308762","37.5606317523438","ROAD_ADDR","A","서울특별시 강서구 공항대로41길 66, B1층 103호 (등촌동, 세신등촌종합상가)","1"
"11","서울특별시","183","늘푸른건강 의료기","서울특별시 광진구 구의로1길 30, 102호 (구의동)","02-444-8040","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어","서울 광진구 구의로1길 30","서울 광진구 구의동 242-71","05042","광진구","127.086566794905","37.5390497010216","ROAD_ADDR","A","서울특별시 광진구 구의로1길 30, 102호 (구의동)","1"
"11","서울특별시","182","늘푸른실버케어센타","서울특별시 강동구 천호대로170길 37, 1층 (성내동, 유성빌딩)","02-471-0247","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 수동휠체어","서울 강동구 천호대로170길 37","서울 강동구 성내동 383-4","05381","강동구","127.132831481754","37.5336665871908","ROAD_ADDR","A","서울특별시 강동구 천호대로170길 37, 1층 (성내동, 유성빌딩)","1"
"11","서울특별시","181","다나헬스케어","서울특별시 강동구 천호대로 1041, 1층 (천호동)","010-8391-4576","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차","서울 강동구 천호대로 1041","서울 강동구 천호동 453","05335","강동구","127.127859723519","37.5378894757783","ROAD_ADDR","A","서울특별시 강동구 천호대로 1041, 1층 (천호동)","1"
"11","서울특별시","180","다온메디칼","서울특별시 광진구 능동로36길 83 (능동)","02-3426-1256","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기","서울 광진구 능동로36길 83","서울 광진구 능동 237-14","04986","광진구","127.083498192776","37.5548638070163","ROAD_ADDR","A","서울특별시 광진구 능동로36길 83 (능동)","1"
"11","서울특별시","179","다온의료기","서울특별시 중랑구 봉우재로 53 (면목동)","02-493-2025","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 전방보행차 | 수동휠체어","서울 중랑구 봉우재로 53","서울 중랑구 면목동 183-43","02129","중랑구","127.079033244765","37.5911122766617","ROAD_ADDR","A","서울특별시 중랑구 봉우재로 53 (면목동)","1"
"11","서울특별시","178","대건재가복지센터","서울특별시 마포구 동교로9길 33 (망원동, 2층)","02-334-2771","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 수동휠체어","서울 마포구 동교로9길 33","서울 마포구 망원동 379-25","04013","마포구","126.909789774459","37.5552406222699","ROAD_ADDR","A","서울특별시 마포구 동교로9길 33 (망원동, 2층)","1"
"11","서울특별시","177","대림보조기","서울특별시 용산구 한강대로 351-2 (동자동, 대림보조기,에스다)","02-715-4649","의지·보조기(교정형신발 등) | 전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 수동휠체어","서울 용산구 한강대로 351-2","서울 용산구 동자동 43-146","04320","용산구","126.971549824193","37.5497332208845","ROAD_ADDR","A","서울특별시 용산구 한강대로 351-2 (동자동, 대림보조기,에스다)","1"
"11","서울특별시","176","대성의료기","서울특별시 동작구 사당로8길 22, 1층 (사당동)","02-534-9828","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 수동휠체어","서울 동작구 사당로8길 22","서울 동작구 사당동 232-12","07009","동작구","126.968862092279","37.4842927493779","ROAD_ADDR","A","서울특별시 동작구 사당로8길 22, 1층 (사당동)","1"
"11","서울특별시","175","대양의료기","서울특별시 강동구 진황도로61길 25, 101호 103호 (둔촌동)","02-475-0284","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 전방보행차 | 수동휠체어","서울 강동구 진황도로61길 25","서울 강동구 둔촌동 94-8","05367","강동구","127.144671477452","37.5290242363151","ROAD_ADDR","A","서울특별시 강동구 진황도로61길 25, 101호 103호 (둔촌동)","1"
"11","서울특별시","174","대양의수족","서울특별시 강동구 진황도로 170 (둔촌동)","02-471-3893","의지·보조기(교정형신발 등) | 전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어","서울 강동구 진황도로 170","서울 강동구 둔촌동 77-3","05364","강동구","127.142124226861","37.5309040237906","ROAD_ADDR","A","서울특별시 강동구 진황도로 170 (둔촌동)","1"
"11","서울특별시","173","대한메디칼","서울특별시 성북구 돌곶이로14길 75-1, 1층 (석관동)","02-969-6122","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어","서울 성북구 돌곶이로14길 75-1","서울 성북구 석관동 70-7","02784","성북구","127.063800769852","37.6091432885931","ROAD_ADDR","A","서울특별시 성북구 돌곶이로14길 75-1, 1층 (석관동)","1"
"11","서울특별시","172","대한의료기복지용구","서울특별시 강북구 도봉로81길 12 우측, 1층 (수유동)","02-998-1011","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 수동휠체어","서울 강북구 도봉로81길 12","서울 강북구 수유동 45-21","01081","강북구","127.022395556452","37.6352362287828","ROAD_ADDR","A","서울특별시 강북구 도봉로81길 12 우측, 1층 (수유동)","1"
"11","서울특별시","171","대한의수족연구소","서울특별시 종로구 창경궁로 141-0 (원남동) 1층","02-763-1581","의지·보조기(교정형신발 등) | 전동휠체어(가군, 나군) | 의료용 스쿠터 | 수동휠체어","서울 종로구 창경궁로 141","서울 종로구 원남동 246","03136","종로구","126.997210111296","37.5750584935849","ROAD_ADDR","A","서울특별시 종로구 창경궁로 141-0 (원남동) 1층","1"
"11","서울특별시","170","더드림케어","서울특별시 도봉구 덕릉로60길 68-3, 1층 (창동)","02-999-9935","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어","서울 도봉구 덕릉로60길 68-3","서울 도봉구 창동 455-9","01476","도봉구","127.040804996421","37.6371546313659","ROAD_ADDR","A","서울특별시 도봉구 덕릉로60길 68-3, 1층 (창동)","1"
"11","서울특별시","169","더미통상","서울특별시 중구 삼일대로 363, 7층 10호 (장교동, 장교빌딩)","02-2275-1478","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 수동휠체어","서울 중구 삼일대로 363","서울 중구 장교동 1","04541","중구","126.987052299704","37.5671565387212","ROAD_ADDR","A","서울특별시 중구 삼일대로 363, 7층 10호 (장교동, 장교빌딩)","1"
"11","서울특별시","168","더케어","서울특별시 강북구 삼양로35길 19, 지층 (미아동)","010-5279-0062","전동휠체어(가군, 나군) | 의료용 스쿠터","서울 강북구 삼양로35길 19","서울 강북구 미아동 791-2288","01189","강북구","127.019603468871","37.6203282812831","ROAD_ADDR","A","서울특별시 강북구 삼양로35길 19, 지층 (미아동)","1"
"11","서울특별시","167","동남메디칼","서울특별시 종로구 종로 146-1 (종로3가)","02-2271-1431","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 수동휠체어","서울 종로구 종로 146-1","서울 종로구 종로3가 156-1","03193","종로구","126.993809438107","37.5702421854992","ROAD_ADDR","A","서울특별시 종로구 종로 146-1 (종로3가)","1"
"11","서울특별시","166","동문의료기","서울특별시 성동구 마조로 22-2 (행당동, 한대동문회관)","02-2297-9595","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 수동휠체어","서울 성동구 마조로 22-2","서울 성동구 행당동 15-1","04763","성동구","127.04134626644","37.5594808175896","ROAD_ADDR","A","서울특별시 성동구 마조로 22-2 (행당동, 한대동문회관)","1"
"11","서울특별시","165","동방의료기","서울특별시 구로구 가마산로 205, 1층 (구로동)","02-838-2608","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어","서울 구로구 가마산로 205","서울 구로구 구로동 426-69","08285","구로구","126.884107965189","37.4934613735583","ROAD_ADDR","A","서울특별시 구로구 가마산로 205, 1층 (구로동)","1"
